"uniqueID","stream","site_type","date_MI_sampling","identified_taxa","lowest_level_identified","phylum","subphylum","class","order","family","tribe_subfamily","genus","species","number_of_kicks","abundance_absolut"
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Tabanidae Gen. sp.","F","Arthropoda","Hexapoda","Insecta","Diptera","Tabanidae",NA,NA,NA,5,4
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Tabanidae Gen. sp.","F","Arthropoda","Hexapoda","Insecta","Diptera","Tabanidae",NA,NA,NA,5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Tabanidae Gen. sp.","F","Arthropoda","Hexapoda","Insecta","Diptera","Tabanidae",NA,NA,NA,5,1
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Tabanidae Gen. sp.","F","Arthropoda","Hexapoda","Insecta","Diptera","Tabanidae",NA,NA,NA,5,10
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Tabanidae Gen. sp.","F","Arthropoda","Hexapoda","Insecta","Diptera","Tabanidae",NA,NA,NA,5,1
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Tabanidae Gen. sp.","F","Arthropoda","Hexapoda","Insecta","Diptera","Tabanidae",NA,NA,NA,5,8
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,10,73
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,10,1
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,10,1
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,10,1
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,10,64
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,10,0
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,38
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,4
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,8
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,1
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,16
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,1
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,7
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,8
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Tanypodinae Gen. sp.","SF","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanypodinae",NA,NA,5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,10,22668
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,10,5
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,10,14
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,10,4
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,10,648
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,10,22
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,70
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,11
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,204
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,63
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,2
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,126
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Tanytarsini Gen. sp.","T","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Tanytarsini",NA,NA,5,5506
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",10,2
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",10,0
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",10,0
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",10,0
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Tinodes rostocki","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes rostocki",5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",10,1
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",10,0
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",10,0
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Tinodes waeneri","S","Arthropoda","Hexapoda","Insecta","Trichoptera","Psychomyiidae",NA,"Tinodes","Tinodes waeneri",5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,10,1
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,10,0
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,10,0
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,10,2
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,2
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,1
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,0
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,0
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,0
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,0
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Tipula sp.","G","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,"Tipula",NA,5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,10,0
"Otterbach_agriculture_05.06.2019","Otterbach","agriculture","05.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,10,0
"Modenbach_agriculture_03.06.2019","Modenbach","agriculture","03.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,10,0
"Modenbach_refuge_03.06.2019","Modenbach","refuge","03.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,10,0
"Kropsbach_agriculture_04.06.2019","Kropsbach","agriculture","04.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,10,0
"Russbach_agriculture_05.06.2019","Russbach","agriculture","05.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,10,0
"Hainbach_agriculture_03.06.2019","Hainbach","agriculture","03.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,10,0
"Kropsbach_refuge_04.06.2019","Kropsbach","refuge","04.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,0
"Kropsbach_edge_04.06.2019","Kropsbach","edge","04.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,0
"Modenbach_edge_03.06.2019","Modenbach","edge","03.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,1
"Hainbach_refuge_03.06.2019","Hainbach","refuge","03.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,0
"Hainbach_edge_03.06.2019","Hainbach","edge","03.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,0
"Otterbach_refuge_05.06.2019","Otterbach","refuge","05.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,0
"Otterbach_edge_05.06.2019","Otterbach","edge","05.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,0
"Triefenbach_refuge_03.06.2019","Triefenbach","refuge","03.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,1
"Triefenbach_edge_03.06.2019","Triefenbach","edge","03.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,0
"Russbach_refuge_05.06.2019","Russbach","refuge","05.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,1
"Russbach_edge_05.06.2019","Russbach","edge","05.06.2019","Tricladida","C","Plathelminthes",NA,"Turbellaria","Tricladida",NA,NA,NA,NA,5,0
"Triefenbach_agriculture_04.06.2019","Triefenbach","agriculture","04.06.2019","Plecoptera","O","Arthropoda","Hexapoda","Insecta","Plecoptera",NA,NA,NA,NA,10,0
