"group","family","genus","taxa_link","Rang","sensitivity","generation_time","refuge","exposition"
"Trichoptera","Psychomyiidae","Tinodes","Tinodes assimilis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes baenai","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes beysehirensis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes braueri","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes bruttius","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes canariensis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes caputaquae","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes cinereus ssp.","subspecies",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes conjuncta","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes cortensis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes curvatus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes dificilis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes dives ssp.","subspecies",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes erato","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes fiumaltoensis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes foedella","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes griseus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes gueneyensis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes horstaspoecki","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes janssensi","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes kadiellus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes karadere","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes kemerensis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes kimminsi","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes kypselos","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes locuples","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes luscinia","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes maclachlani","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes maculicornis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes makedonicus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes manni","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes maroccanus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes megalopompos","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes merula","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes negevianus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes nehirae","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes oyae","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes pallidulus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes petaludes","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes peterressli","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes pluvialis","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes polifurcatulus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes polyhymnia","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes popovi","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes portolafia","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes raina","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes rauschi ssp.","subspecies",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes reisseri","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes rethimnon","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes rostocki","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes sancta","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes sarisa","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes serifos","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes sp.","genus",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes sylvia","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes turbulentus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes unicolor","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes unidentatus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes valvatus","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes waeneri ssp.","subspecies",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes yuecelaskini","species",-0.06,0.5,1,1
"Trichoptera","Psychomyiidae","Tinodes","Tinodes zelleri","species",-0.06,0.5,1,1
"Trichoptera","Ptilocolepidae","Ptilocolepidae","Ptilocolepidae Gen. sp.","family",-0.06,1,1,1
"Trichoptera","Ptilocolepidae","Ptilocolepinae","Ptilocolepinae Gen. sp.","genus",-0.06,1,1,1
"Trichoptera","Ptilocolepidae","Ptilocolepus","Ptilocolepus colchicus","species",-0.06,1,1,1
"Trichoptera","Ptilocolepidae","Ptilocolepus","Ptilocolepus extensus","species",-0.06,1,1,1
"Trichoptera","Ptilocolepidae","Ptilocolepus","Ptilocolepus granulatus ssp.","subspecies",-0.06,1,1,1
"Trichoptera","Ptilocolepidae","Ptilocolepus","Ptilocolepus sp.","genus",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Philocrena","Philocrena sp.","genus",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Philocrena","Philocrena trialetica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Hyporhyacophila sp.","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila abchasica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila aberrans","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila adjuncta","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila albardana","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila albardana/torrentium","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila angelieri","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila aphrodite","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila appennina","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila aquitanica ssp.","subspecies",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila aquitanica/tristis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila arcangelina","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila arhaviensis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila armeniaca","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila arties","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila aurata","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila bacurianica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila balcanica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila biegelmeieri","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila bonaparti","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila bonaparti/meyeri","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila borcka","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila bosnica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila braaschi","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila brevifurcata","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila cabrankensis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila cibinensis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila clavalis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila confinium","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila cupressorum","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila denticulifera","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila diakoftensis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila doehleri","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila dorsalis ssp.","subspecies",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila dorsalis/nubila","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila dorsalis/nubila/pascoei/simulatrix/vulgaris","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila eatoni","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila evoluta","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila fagarashiensis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila fasciata ssp.","subspecies",-0.06,1,1,0
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila ferox","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila fischeri","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila flava","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila foliacea","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila fonticola","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila forcipulata","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila fragariae","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila furcifera","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila glareosa","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila gorgitensis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila gudrunae","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila hartigi","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila hirticornis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila intermedia","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila isparta","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila italica ssp.","subspecies",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila joani","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila joosti","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila kaltatica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila kelnerae","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila kimminsiana","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila kownackiana","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila kumanskii","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila laevis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila laufferi","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila loxias","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila lusitanica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila margaritae","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila martynovi ssp.","subspecies",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila melpomene","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila meridionalis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila meyeri","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila mocsaryi ssp.","subspecies",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila morettina","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila motasi","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila munda","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila nubila","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila nubila/obliterata","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila obelix","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila obliterata","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila obtusa","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila occidentalis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila orghidani","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila orobica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila osellai","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila pallida","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila palmeni","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila pascoei","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila pendayica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila philopotamoides","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila pirinica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila polonica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila polonica/praemorsa","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila pongensis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila praemorsa","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila producta","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila psezuapse","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila pubescens","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila pulchra","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila ravizzai","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila rectispina","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila relicta","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila rougemonti","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila rupta ssp.","subspecies",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila s. str. sp.","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila schmidinarica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila simulatrix ssp.","subspecies",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila sp.","genus",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila spinulata","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila stigmatica","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila subovata","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila tarda","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila terpsichore","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila torrentium","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila trescavicensis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila trifasciata","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila tristis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila tsurakiana","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila vallei","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila vallisclausae","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila vandeli","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila vranitzensis","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila vulgaris","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila vulgaris-Gr.","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila","Rhyacophila zwickorum","species",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila (Hyperrhyacophila)","Rhyacophila (Hyperrhyacophila) sp.","genus",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila (Hyporhyacophila)","Rhyacophila (Hyporhyacophila) sp.","genus",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila (Metarhyacophila)","Rhyacophila (Metarhyacophila) sp.","genus",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila (Pararhyacophila)","Rhyacophila (Pararhyacophila) sp.","genus",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila (Prosrhyacophila)","Rhyacophila (Prosrhyacophila) sp.","genus",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophila (Rhyacophila)","Rhyacophila (Rhyacophila) sp.","genus",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophilidae","Rhyacophilidae Gen. sp.","family",-0.06,1,1,1
"Trichoptera","Rhyacophilidae","Rhyacophilidae (incl. Glossosomatidae)","Rhyacophilidae (incl. Glossosomatidae) Gen. sp.","family",-0.06,1,1,1
"Trichoptera","Sericostomatidae","Sericostomatidae","Sericostomatidae Gen. sp.","family",-0.06,1,0,1
"Trichoptera","Stenopsychidae","Stenopsyche","Stenopsyche marmorata","species",-0.06,1,1,1
"Trichoptera","Stenopsychidae","Stenopsyche","Stenopsyche sp.","genus",-0.06,1,1,1
"Trichoptera","Stenopsychidae","Stenopsychidae","Stenopsychidae Gen. sp.","family",-0.06,1,1,1
"Trichoptera","Trichoptera","Trichoptera","Trichoptera Gen. sp.","group",-0.06,1,1,1
"Trichoptera","Uenoidae","Thremma","Thremma anomalum","species",-0.06,1,1,1
"Trichoptera","Uenoidae","Thremma","Thremma gallicum ssp.","subspecies",-0.06,1,1,1
"Trichoptera","Uenoidae","Thremma","Thremma martynovi","species",-0.06,1,1,1
"Trichoptera","Uenoidae","Thremma","Thremma sardoum","species",-0.06,1,1,1
